PalletID,SN,RF_MAC,MTA_MAC,USB_MAC,IDENTIFICADOR_INTERNO,EMTA_MAC,CMCI_MAC,MODEL,PO#,DESTINO,IDSUCURSAL,FACTURA,PROVEEDOR,FECHA_FACT_PROVEEDOR,FECHA_IMPORTACION,FECHA_GARANTIA,Observaciones,TIPO_PROVEEDOR,FRACCION_ARANCELAR,NUMERO_PARTE,REQUIERE_NOM,NOM,PAIS_PROCEDENCIA,COSTO_UNITARIO,NUMERO_PEDIMENTO
99112233,McTeague001125,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001126,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001127,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001128,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001129,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001130,18550FF00438,18550FF00534,34BDFAFFE746,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001131,18550FF00439,18550FF00535,34BDFAFFE747,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001132,18550FF00440,18550FF00536,34BDFAFFE748,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001133,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001134,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001135,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001136,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001137,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001138,18550FF00438,18550FF00534,34BDFAFFE746,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001139,18550FF00439,18550FF00535,34BDFAFFE747,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001140,18550FF00440,18550FF00536,34BDFAFFE748,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001141,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001142,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001143,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001144,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001145,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001146,18550FF00438,18550FF00534,34BDFAFFE746,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001147,18550FF00439,18550FF00535,34BDFAFFE747,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001148,18550FF00440,18550FF00536,34BDFAFFE748,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001149,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001150,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001151,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001152,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001153,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001154,18550FF00438,18550FF00534,34BDFAFFE746,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001155,18550FF00439,18550FF00535,34BDFAFFE747,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001156,18550FF00440,18550FF00536,34BDFAFFE748,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001157,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001158,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001159,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001160,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001161,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001162,18550FF00438,18550FF00534,34BDFAFFE746,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001163,18550FF00439,18550FF00535,34BDFAFFE747,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001164,18550FF00440,18550FF00536,34BDFAFFE748,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001165,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001166,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001167,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001168,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001169,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001170,18550FF00438,18550FF00534,34BDFAFFE746,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001171,18550FF00439,18550FF00535,34BDFAFFE747,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001172,18550FF00440,18550FF00536,34BDFAFFE748,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001173,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001174,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001175,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001176,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001177,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001178,18550FF00438,18550FF00534,34BDFAFFE746,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001179,18550FF00439,18550FF00535,34BDFAFFE747,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001180,18550FF00440,18550FF00536,34BDFAFFE748,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001181,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001182,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001183,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001184,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001185,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001186,18550FF00438,18550FF00534,34BDFAFFE746,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001187,18550FF00439,18550FF00535,34BDFAFFE747,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001188,18550FF00440,18550FF00536,34BDFAFFE748,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001189,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001190,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001191,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001192,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001193,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001194,18550FF00438,18550FF00534,34BDFAFFE746,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001195,18550FF00439,18550FF00535,34BDFAFFE747,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001196,18550FF00440,18550FF00536,34BDFAFFE748,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001197,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001198,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001199,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001200,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001201,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001202,18550FF00438,18550FF00534,34BDFAFFE746,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001203,18550FF00439,18550FF00535,34BDFAFFE747,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001204,18550FF00440,18550FF00536,34BDFAFFE748,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001205,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001206,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001207,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001208,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001209,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001210,18550FF00438,18550FF00534,34BDFAFFE746,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001211,18550FF00439,18550FF00535,34BDFAFFE747,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001212,18550FF00440,18550FF00536,34BDFAFFE748,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001213,18550FF00441,18550FF00537,34BDFAFFE749,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001214,18550FF00442,18550FF00538,34BDFAFFE750,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001215,18550FF00443,18550FF00539,34BDFAFFE751,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001216,18550FF00444,18550FF00540,34BDFAFFE752,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
99112233,McTeague001217,18550FF00437    ,18550FF00533    ,34BDFAFFE745    ,1,,,DCX3510   ,AZ01,Guadalajara,41,220719NAC,15,01/01/1980 06:00,01/01/1980 06:00,01/01/1980 06:00,NA,NACIONAL,,123,NO,,,15.26,NA
